VST3i: Surge XT (Surge Synth Team) (2->6ch)

ID,Name,Value Current,Value Middle,Value Min,Value Max,Context Current,Context Middle,Context Min,Context Max
2485,MIDI CC 13|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2486,MIDI CC 13|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2487,MIDI CC 13|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2488,MIDI CC 13|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2489,MIDI CC 13|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2490,MIDI CC 13|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2491,MIDI CC 13|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2492,MIDI CC 13|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2493,MIDI CC 13|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2494,MIDI CC 13|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2495,MIDI CC 13|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2496,MIDI CC 13|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2497,MIDI CC 13|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2498,MIDI CC 13|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2499,MIDI CC 13|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2500,MIDI CC 13|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2501,MIDI CC 13|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2502,MIDI CC 13|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2503,MIDI CC 13|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2504,MIDI CC 13|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2505,MIDI CC 13|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2506,MIDI CC 13|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2507,MIDI CC 13|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2508,MIDI CC 13|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2509,MIDI CC 13|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2510,MIDI CC 13|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2511,MIDI CC 13|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2512,MIDI CC 13|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2513,MIDI CC 13|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2514,MIDI CC 13|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2515,MIDI CC 13|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2516,MIDI CC 13|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2517,MIDI CC 13|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2518,MIDI CC 13|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2519,MIDI CC 13|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2520,MIDI CC 13|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2521,MIDI CC 13|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2522,MIDI CC 13|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2523,MIDI CC 13|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2524,MIDI CC 13|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2525,MIDI CC 13|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2526,MIDI CC 13|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2527,MIDI CC 13|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2528,MIDI CC 13|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2529,MIDI CC 13|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2530,MIDI CC 13|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2531,MIDI CC 13|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2532,MIDI CC 13|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2533,MIDI CC 13|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2534,MIDI CC 13|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2535,MIDI CC 13|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2536,MIDI CC 13|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2537,MIDI CC 13|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2538,MIDI CC 13|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2539,MIDI CC 13|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2540,MIDI CC 13|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2541,MIDI CC 13|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2542,MIDI CC 13|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2543,MIDI CC 13|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2544,MIDI CC 13|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2545,MIDI CC 13|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2546,MIDI CC 13|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2547,MIDI CC 13|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2548,MIDI CC 13|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2549,MIDI CC 13|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2550,MIDI CC 13|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2551,MIDI CC 13|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2552,MIDI CC 13|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2553,MIDI CC 13|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2554,MIDI CC 13|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2555,MIDI CC 13|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2556,MIDI CC 13|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2557,MIDI CC 13|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2558,MIDI CC 13|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2559,MIDI CC 13|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2560,MIDI CC 13|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2561,MIDI CC 13|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2562,MIDI CC 13|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2563,MIDI CC 13|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2564,MIDI CC 13|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2565,MIDI CC 13|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2566,MIDI CC 13|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2567,MIDI CC 13|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2568,MIDI CC 13|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2569,MIDI CC 13|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2570,MIDI CC 13|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2571,MIDI CC 13|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2572,MIDI CC 13|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2573,MIDI CC 13|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2574,MIDI CC 13|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2575,MIDI CC 13|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2576,MIDI CC 13|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2577,MIDI CC 13|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2578,MIDI CC 13|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2579,MIDI CC 13|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2580,MIDI CC 13|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2581,MIDI CC 13|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2582,MIDI CC 13|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2583,MIDI CC 13|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2584,MIDI CC 13|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2585,MIDI CC 13|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2586,MIDI CC 13|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2587,MIDI CC 13|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2588,MIDI CC 13|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2589,MIDI CC 13|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2590,MIDI CC 13|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2591,MIDI CC 13|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2592,MIDI CC 13|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2593,MIDI CC 13|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2594,MIDI CC 13|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2595,MIDI CC 14|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2596,MIDI CC 14|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2597,MIDI CC 14|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2598,MIDI CC 14|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2599,MIDI CC 14|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2600,MIDI CC 14|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2601,MIDI CC 14|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2602,MIDI CC 14|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2603,MIDI CC 14|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2604,MIDI CC 14|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2605,MIDI CC 14|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2606,MIDI CC 14|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2607,MIDI CC 14|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2608,MIDI CC 14|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2609,MIDI CC 14|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2610,MIDI CC 14|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2611,MIDI CC 14|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2612,MIDI CC 14|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2613,MIDI CC 14|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2614,MIDI CC 14|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2615,MIDI CC 14|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2616,MIDI CC 14|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2617,MIDI CC 14|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2618,MIDI CC 14|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2619,MIDI CC 14|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2620,MIDI CC 14|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2621,MIDI CC 14|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2622,MIDI CC 14|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2623,MIDI CC 14|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2624,MIDI CC 14|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2625,MIDI CC 14|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2626,MIDI CC 14|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2627,MIDI CC 14|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2628,MIDI CC 14|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2629,MIDI CC 14|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2630,MIDI CC 14|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2631,MIDI CC 14|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2632,MIDI CC 14|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2633,MIDI CC 14|38,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2634,MIDI CC 14|39,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2635,MIDI CC 14|40,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2636,MIDI CC 14|41,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2637,MIDI CC 14|42,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2638,MIDI CC 14|43,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2639,MIDI CC 14|44,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2640,MIDI CC 14|45,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2641,MIDI CC 14|46,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2642,MIDI CC 14|47,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2643,MIDI CC 14|48,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2644,MIDI CC 14|49,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2645,MIDI CC 14|50,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2646,MIDI CC 14|51,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2647,MIDI CC 14|52,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2648,MIDI CC 14|53,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2649,MIDI CC 14|54,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2650,MIDI CC 14|55,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2651,MIDI CC 14|56,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2652,MIDI CC 14|57,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2653,MIDI CC 14|58,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2654,MIDI CC 14|59,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2655,MIDI CC 14|60,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2656,MIDI CC 14|61,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2657,MIDI CC 14|62,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2658,MIDI CC 14|63,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2659,MIDI CC 14|64,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2660,MIDI CC 14|65,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2661,MIDI CC 14|66,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2662,MIDI CC 14|67,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2663,MIDI CC 14|68,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2664,MIDI CC 14|69,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2665,MIDI CC 14|70,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2666,MIDI CC 14|71,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2667,MIDI CC 14|72,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2668,MIDI CC 14|73,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2669,MIDI CC 14|74,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2670,MIDI CC 14|75,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2671,MIDI CC 14|76,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2672,MIDI CC 14|77,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2673,MIDI CC 14|78,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2674,MIDI CC 14|79,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2675,MIDI CC 14|80,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2676,MIDI CC 14|81,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2677,MIDI CC 14|82,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2678,MIDI CC 14|83,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2679,MIDI CC 14|84,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2680,MIDI CC 14|85,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2681,MIDI CC 14|86,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2682,MIDI CC 14|87,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2683,MIDI CC 14|88,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2684,MIDI CC 14|89,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2685,MIDI CC 14|90,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2686,MIDI CC 14|91,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2687,MIDI CC 14|92,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2688,MIDI CC 14|93,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2689,MIDI CC 14|94,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2690,MIDI CC 14|95,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2691,MIDI CC 14|96,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2692,MIDI CC 14|97,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2693,MIDI CC 14|98,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2694,MIDI CC 14|99,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2695,MIDI CC 14|100,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2696,MIDI CC 14|101,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2697,MIDI CC 14|102,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2698,MIDI CC 14|103,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2699,MIDI CC 14|104,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2700,MIDI CC 14|105,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2701,MIDI CC 14|106,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2702,MIDI CC 14|107,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2703,MIDI CC 14|108,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2704,MIDI CC 14|109,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2705,MIDI CC 14|110,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2706,MIDI CC 14|111,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2707,MIDI CC 14|112,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2708,MIDI CC 14|113,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2709,MIDI CC 14|114,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2710,MIDI CC 14|115,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2711,MIDI CC 14|116,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2712,MIDI CC 14|117,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2713,MIDI CC 14|118,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2714,MIDI CC 14|119,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2715,MIDI CC 14|120,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2716,MIDI CC 14|121,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2717,MIDI CC 14|122,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2718,MIDI CC 14|123,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2719,MIDI CC 14|124,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2720,MIDI CC 14|125,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2721,MIDI CC 14|126,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2722,MIDI CC 14|127,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2723,MIDI CC 14|128,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2724,MIDI CC 14|129,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2725,MIDI CC 15|0,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2726,MIDI CC 15|1,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2727,MIDI CC 15|2,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2728,MIDI CC 15|3,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2729,MIDI CC 15|4,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2730,MIDI CC 15|5,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2731,MIDI CC 15|6,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2732,MIDI CC 15|7,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2733,MIDI CC 15|8,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2734,MIDI CC 15|9,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2735,MIDI CC 15|10,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2736,MIDI CC 15|11,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2737,MIDI CC 15|12,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2738,MIDI CC 15|13,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2739,MIDI CC 15|14,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2740,MIDI CC 15|15,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2741,MIDI CC 15|16,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2742,MIDI CC 15|17,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2743,MIDI CC 15|18,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2744,MIDI CC 15|19,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2745,MIDI CC 15|20,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2746,MIDI CC 15|21,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2747,MIDI CC 15|22,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2748,MIDI CC 15|23,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2749,MIDI CC 15|24,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2750,MIDI CC 15|25,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2751,MIDI CC 15|26,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2752,MIDI CC 15|27,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2753,MIDI CC 15|28,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2754,MIDI CC 15|29,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2755,MIDI CC 15|30,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2756,MIDI CC 15|31,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2757,MIDI CC 15|32,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2758,MIDI CC 15|33,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2759,MIDI CC 15|34,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2760,MIDI CC 15|35,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2761,MIDI CC 15|36,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
2762,MIDI CC 15|37,00.00,00.50,00.00,01.00,0.0000,0.5000,0.0000,1.0000
